device+AF8-id,UTC+AF8-datetime,UTC+AF8-date,UTC+AF8-time,datatype,satcount,U+AF8-bat+AF8-mV,bat+AF8-soc+AF8-pct,solar+AF8-I+AF8-mA,hdop,Latitude,Longitude,Altitude+AF8-m,speed+AF8-km+AF8-h,direction+AF8-deg,temperature+AF8-C,mag+AF8-x,mag+AF8-y,mag+AF8-z,acc+AF8-x,acc+AF8-y,acc+AF8-z
243726,2025+AC0-03+AC0-25 02:48:11,2025+AC0-03+AC0-25,02:48:11,GPS,10,4081,89,0,1.0,26.815480999999998,29.706526000000000,2954,24,14,15,262,232,+AC0-63,56,+AC0-348,1083
243726,2025+AC0-03+AC0-25 02:53:07,2025+AC0-03+AC0-25,02:53:07,GPS,11,4081,89,0,0.8,26.834242000000000,29.710343999999999,2885,28,5,15,288,146,+AC0-77,37,+AC0-491,1316
243726,2025+AC0-03+AC0-25 02:58:02,2025+AC0-03+AC0-25,02:58:02,GPS,9,4079,88,0,1.0,26.856311999999999,29.713695999999999,2837,30,8,16,307,154,+AC0-36,109,+AC0-309,1015
243726,2025+AC0-03+AC0-25 03:03:01,2025+AC0-03+AC0-25,03:03:01,GPS,10,4081,89,0,0.9,26.876614000000000,29.716795000000001,2776,24,7,16,255,156,+AC0-102,151,+AC0-282,1004
243726,2025+AC0-03+AC0-25 03:08:02,2025+AC0-03+AC0-25,03:08:02,GPS,9,4079,88,0,1.0,26.897193999999999,29.715990000000001,2720,27,355,17,319,115,+AC0-75,90,+AC0-457,1370
243726,2025+AC0-03+AC0-25 03:13:04,2025+AC0-03+AC0-25,03:13:04,GPS,12,4079,88,0,0.9,26.917577999999999,29.714497000000001,2652,26,4,17,246,168,+AC0-80,+AC0-261,+AC0-119,791
243726,2025+AC0-03+AC0-25 03:18:06,2025+AC0-03+AC0-25,03:18:06,GPS,12,4079,88,0,0.8,26.932440000000000,29.717426000000000,2565,25,7,18,264,168,+AC0-70,72,+AC0-501,844
243726,2025+AC0-03+AC0-25 03:23:04,2025+AC0-03+AC0-25,03:23:04,GPS,9,4079,88,0,1.0,26.950918000000001,29.725096000000001,2677,28,8,17,267,150,+AC0-76,157,+AC0-288,623
243726,2025+AC0-03+AC0-25 03:28:07,2025+AC0-03+AC0-25,03:28:07,GPS,12,4079,88,0,0.8,26.970158000000001,29.734418999999999,2717,32,19,17,272,206,+AC0-66,40,+AC0-164,639
243726,2025+AC0-03+AC0-25 03:33:03,2025+AC0-03+AC0-25,03:33:03,GPS,10,4076,88,0,0.9,26.993279000000001,29.742253999999999,2834,31,19,17,278,195,+AC0-74,43,+AC0-52,542
243726,2025+AC0-03+AC0-25 03:38:02,2025+AC0-03+AC0-25,03:38:02,GPS,9,4076,88,0,0.9,27.012909000000001,29.743015000000000,2880,12,43,16,110,449,12,+AC0-134,+AC0-146,621
243726,2025+AC0-03+AC0-25 03:43:06,2025+AC0-03+AC0-25,03:43:06,GPS,12,4076,88,0,0.9,27.036487999999999,29.745740999999999,2846,26,11,16,167,214,+AC0-116,60,+AC0-183,812
243726,2025+AC0-03+AC0-25 03:48:14,2025+AC0-03+AC0-25,03:48:14,GPS,15,4076,88,0,0.8,27.058405000000000,29.751594999999998,2906,31,15,16,249,220,+AC0-74,58,+AC0-486,985
243726,2025+AC0-03+AC0-25 03:53:01,2025+AC0-03+AC0-25,03:53:01,GPS,14,4076,88,0,0.7,27.080057000000000,29.758009000000001,2905,28,27,16,241,264,+AC0-53,119,+AC0-260,619
243726,2025+AC0-03+AC0-25 03:58:01,2025+AC0-03+AC0-25,03:58:01,GPS,13,4076,88,0,0.9,27.101846999999999,29.761709000000000,2900,12,5,16,241,220,+AC0-95,0,+AC0-379,638
243726,2025+AC0-03+AC0-25 04:03:09,2025+AC0-03+AC0-25,04:03:09,GPS,15,4076,88,0,0.8,27.124628000000001,29.764385000000001,2959,32,1,16,296,160,+AC0-77,62,+AC0-376,1380
243726,2025+AC0-03+AC0-25 04:08:01,2025+AC0-03+AC0-25,04:08:01,GPS,15,4073,87,0,0.7,27.148588000000000,29.765331000000000,2903,36,346,15,281,105,+AC0-77,90,+AC0-628,1109
243726,2025+AC0-03+AC0-25 04:13:03,2025+AC0-03+AC0-25,04:13:03,GPS,11,4076,88,0,1.0,27.172941000000002,29.759253999999999,3376,31,11,14,254,214,+AC0-81,71,+AC0-81,504
243726,2025+AC0-03+AC0-25 04:18:00,2025+AC0-03+AC0-25,04:18:00,GPS,15,4073,87,0,0.7,27.196982999999999,29.764842999999999,3531,34,357,13,216,82,+AC0-118,28,+AC0-506,1324
243726,2025+AC0-03+AC0-25 04:23:01,2025+AC0-03+AC0-25,04:23:01,GPS,13,4073,87,0,0.8,27.221243000000001,29.775644000000000,3684,38,20,12,241,182,+AC0-112,170,+AC0-171,539
243726,2025+AC0-03+AC0-25 04:28:09,2025+AC0-03+AC0-25,04:28:09,GPS,14,4073,87,0,0.7,27.248417000000000,29.785748999999999,3780,42,18,12,265,179,+AC0-98,108,+AC0-214,557
243726,2025+AC0-03+AC0-25 04:33:02,2025+AC0-03+AC0-25,04:33:02,GPS,11,4073,87,0,0.9,27.268460999999999,29.797937000000001,3884,33,28,11,225,200,+AC0-96,112,+AC0-85,886
243726,2025+AC0-03+AC0-25 04:38:07,2025+AC0-03+AC0-25,04:38:07,GPS,14,4073,87,0,0.7,27.289408000000002,29.813358000000001,4055,19,71,11,215,318,+AC0-75,73,+AC0-301,1032
243726,2025+AC0-03+AC0-25 04:43:01,2025+AC0-03+AC0-25,04:43:01,GPS,14,4073,87,0,0.7,27.308081000000001,29.825576999999999,4066,40,37,10,207,248,+AC0-107,31,+AC0-252,617
243726,2025+AC0-03+AC0-25 04:48:14,2025+AC0-03+AC0-25,04:48:14,GPS,14,4073,87,0,0.7,27.330145000000002,29.842918000000001,4089,39,36,10,272,253,+AC0-78,37,+AC0-472,1458
243726,2025+AC0-03+AC0-25 04:53:01,2025+AC0-03+AC0-25,04:53:01,GPS,11,4073,87,0,0.8,27.348520000000001,29.863432000000000,4105,39,45,10,239,258,+AC0-82,58,45,455
243726,2025+AC0-03+AC0-25 04:58:01,2025+AC0-03+AC0-25,04:58:01,GPS,13,4073,87,0,0.7,27.368725000000001,29.892061000000002,4115,42,47,9,217,280,+AC0-89,77,+AC0-567,1311
243726,2025+AC0-03+AC0-25 05:03:02,2025+AC0-03+AC0-25,05:03:02,GPS,12,4073,87,0,0.8,27.389835000000001,29.918984999999999,4221,44,52,10,243,308,+AC0-55,38,18,811
243726,2025+AC0-03+AC0-25 05:08:02,2025+AC0-03+AC0-25,05:08:02,GPS,13,4073,87,0,0.7,27.410788000000000,29.947303999999999,3989,41,48,10,206,286,+AC0-95,53,+AC0-613,1492
243726,2025+AC0-03+AC0-25 05:13:06,2025+AC0-03+AC0-25,05:13:06,GPS,13,4073,87,0,0.7,27.434097000000001,29.975121000000001,3997,46,50,11,208,317,+AC0-65,65,+AC0-546,1492
243726,2025+AC0-03+AC0-25 05:18:01,2025+AC0-03+AC0-25,05:18:01,GPS,11,4073,87,2,0.9,27.454456000000000,30.004791000000001,3994,47,66,11,205,374,+AC0-42,74,+AC0-108,555
243726,2025+AC0-03+AC0-25 05:28:09,2025+AC0-03+AC0-25,05:28:09,GPS,13,4076,88,0,0.7,27.495823000000001,30.069157000000001,3851,47,63,17,199,375,+AC0-27,58,+AC0-45,800
243726,2025+AC0-03+AC0-25 05:38:01,2025+AC0-03+AC0-25,05:38:01,GPS,11,4042,82,0,0.7,27.538188999999999,30.132937999999999,3742,48,39,13,249,251,+AC0-88,63,140,459
243726,2025+AC0-03+AC0-25 05:43:01,2025+AC0-03+AC0-25,05:43:01,GPS,13,4059,85,3,0.7,27.565248000000000,30.158200999999998,3800,42,33,13,216,307,+AC0-72,+AC0-14,+AC0-507,1026
243726,2025+AC0-03+AC0-25 05:48:14,2025+AC0-03+AC0-25,05:48:14,GPS,12,4065,86,5,0.7,27.594422999999999,30.181273999999998,3979,47,31,13,269,193,+AC0-82,16,+AC0-509,1547
243726,2025+AC0-03+AC0-25 05:53:13,2025+AC0-03+AC0-25,05:53:13,GPS,13,4065,86,0,0.6,27.621475000000000,30.206738000000001,3918,46,34,14,246,251,+AC0-80,20,+AC0-497,1025
243726,2025+AC0-03+AC0-25 05:58:01,2025+AC0-03+AC0-25,05:58:01,GPS,9,4067,86,5,0.9,27.648529000000000,30.234687999999998,3940,49,43,14,276,285,+AC0-45,64,+AC0-77,537
243726,2025+AC0-03+AC0-25 06:03:02,2025+AC0-03+AC0-25,06:03:02,GPS,9,4073,87,0,0.9,27.673950000000001,30.259808000000000,4080,50,42,14,280,272,+AC0-61,76,5,519
243726,2025+AC0-03+AC0-25 06:08:03,2025+AC0-03+AC0-25,06:08:03,GPS,8,4079,88,3,1.0,27.701639000000000,30.282662999999999,3589,33,17,15,248,220,+AC0-76,46,+AC0-243,961
243726,2025+AC0-03+AC0-25 06:13:09,2025+AC0-03+AC0-25,06:13:09,GPS,12,4084,89,8,0.7,27.747146999999998,30.324407999999998,3979,51,17,17,287,208,+AC0-49,57,+AC0-179,675
243726,2025+AC0-03+AC0-25 06:18:09,2025+AC0-03+AC0-25,06:18:09,GPS,12,4084,89,6,0.7,27.764220999999999,30.329063000000001,3156,47,44,17,230,312,+AC0-42,44,+AC0-486,1454
243726,2025+AC0-03+AC0-25 06:23:06,2025+AC0-03+AC0-25,06:23:06,GPS,12,4087,90,2,0.7,27.794235000000000,30.349815000000000,3142,46,24,18,256,256,+AC0-56,108,+AC0-334,1337
243726,2025+AC0-03+AC0-25 06:28:10,2025+AC0-03+AC0-25,06:28:10,GPS,14,4090,90,1,0.6,27.822666000000002,30.370571000000002,2982,41,24,19,259,274,+AC0-42,47,+AC0-230,1168
243726,2025+AC0-03+AC0-25 06:33:03,2025+AC0-03+AC0-25,06:33:03,GPS,14,4092,90,4,0.6,27.846447000000001,30.394632000000001,2864,23,24,19,241,317,+AC0-39,+AC0-45,30,498
243726,2025+AC0-03+AC0-25 06:38:01,2025+AC0-03+AC0-25,06:38:01,GPS,14,4095,91,8,0.6,27.869823000000000,30.416063000000001,2798,23,40,20,146,342,+AC0-57,49,+AC0-440,1059
243726,2025+AC0-03+AC0-25 06:43:03,2025+AC0-03+AC0-25,06:43:03,GPS,14,4098,91,8,0.6,27.890373000000000,30.442450999999998,2652,41,51,20,158,350,+AC0-33,61,+AC0-357,890
243726,2025+AC0-03+AC0-25 06:48:14,2025+AC0-03+AC0-25,06:48:14,GPS,13,4101,92,7,0.7,27.906199999999998,30.468717999999999,2437,36,38,21,180,335,+AC0-42,65,+AC0-361,937
243726,2025+AC0-03+AC0-25 06:53:03,2025+AC0-03+AC0-25,06:53:03,GPS,14,4104,92,10,0.6,27.920313000000000,30.484331000000001,2314,29,30,22,206,336,+AC0-33,63,+AC0-194,1047
243726,2025+AC0-03+AC0-25 06:58:06,2025+AC0-03+AC0-25,06:58:06,GPS,14,4106,93,6,0.6,27.938300999999999,30.508068000000002,1892,37,42,23,161,387,+AC0-8,47,+AC0-64,546
243726,2025+AC0-03+AC0-25 07:03:06,2025+AC0-03+AC0-25,07:03:06,GPS,13,4106,93,9,0.6,27.955736000000002,30.531687000000002,1597,38,48,25,151,368,+AC0-11,30,+AC0-423,1453
243726,2025+AC0-03+AC0-25 07:08:04,2025+AC0-03+AC0-25,07:08:04,GPS,15,4112,94,8,0.6,27.971309999999999,30.555230999999999,1394,22,53,25,147,391,13,68,+AC0-362,957
243726,2025+AC0-03+AC0-25 07:13:10,2025+AC0-03+AC0-25,07:13:10,GPS,13,4115,94,11,0.7,27.987690000000001,30.581142000000000,1198,35,40,27,210,316,+AC0-28,69,+AC0-426,1223
243726,2025+AC0-03+AC0-25 07:18:02,2025+AC0-03+AC0-25,07:18:02,GPS,11,4117,95,8,0.7,28.006937000000001,30.605127000000000,1119,32,40,27,176,312,+AC0-34,79,+AC0-451,1267
243726,2025+AC0-03+AC0-25 07:23:07,2025+AC0-03+AC0-25,07:23:07,GPS,12,4123,96,8,0.7,28.034948000000000,30.622105000000001,987,43,17,28,240,238,+AC0-55,57,+AC0-417,896
243726,2025+AC0-03+AC0-25 07:28:03,2025+AC0-03+AC0-25,07:28:03,GPS,11,4129,97,9,0.8,28.066509000000000,30.633713000000000,877,48,17,29,270,214,+AC0-49,11,+AC0-407,983
243726,2025+AC0-03+AC0-25 07:33:06,2025+AC0-03+AC0-25,07:33:06,GPS,12,4131,97,12,0.7,28.096909000000000,30.648980999999999,823,43,35,30,227,290,+AC0-26,68,+AC0-497,1154
243726,2025+AC0-03+AC0-25 07:38:04,2025+AC0-03+AC0-25,07:38:04,GPS,13,4137,98,11,0.6,28.126289000000000,30.666260000000001,729,26,22,30,303,210,+AC0-24,62,+AC0-168,599
243726,2025+AC0-03+AC0-25 07:43:04,2025+AC0-03+AC0-25,07:43:04,GPS,13,4143,99,11,0.6,28.157986000000001,30.680416000000001,626,44,20,31,237,248,+AC0-45,57,+AC0-504,1139
243726,2025+AC0-03+AC0-25 07:48:12,2025+AC0-03+AC0-25,07:48:12,GPS,12,4151,100,11,0.7,28.191450000000000,30.688345000000002,541,47,1,31,289,208,+AC0-40,60,+AC0-477,975
243726,2025+AC0-03+AC0-25 07:53:08,2025+AC0-03+AC0-25,07:53:08,GPS,11,4154,100,11,0.7,28.221965999999998,30.699169000000001,551,42,21,31,267,303,+AC0-1,47,30,489
243726,2025+AC0-03+AC0-25 07:58:11,2025+AC0-03+AC0-25,07:58:11,GPS,13,4162,100,12,0.8,28.247471000000001,30.717708999999999,511,38,48,31,171,329,+AC0-22,64,+AC0-282,1248
243726,2025+AC0-03+AC0-25 08:03:03,2025+AC0-03+AC0-25,08:03:03,GPS,9,4165,100,13,1.0,28.267949999999999,30.738007000000000,497,36,50,32,208,369,27,64,+AC0-263,1033
243726,2025+AC0-03+AC0-25 08:08:06,2025+AC0-03+AC0-25,08:08:06,GPS,11,4173,100,16,0.8,28.299123999999999,30.739901000000000,412,44,359,32,320,66,+AC0-46,108,+AC0-134,613
243726,2025+AC0-03+AC0-25 08:13:07,2025+AC0-03+AC0-25,08:13:07,GPS,11,4179,100,13,0.8,28.326817999999999,30.754245999999998,+AC0-89,40,39,31,292,240,+AC0-26,59,+AC0-245,1058
243726,2025+AC0-03+AC0-25 08:18:01,2025+AC0-03+AC0-25,08:18:01,GPS,10,4184,100,18,0.9,28.351890999999998,30.762207000000000,139,36,344,31,335,+AC0-6,+AC0-49,54,+AC0-333,1210
243726,2025+AC0-03+AC0-25 08:23:04,2025+AC0-03+AC0-25,08:23:04,GPS,12,4187,100,13,0.8,28.376598000000001,30.775579000000000,70,44,37,31,268,236,+AC0-33,97,+AC0-254,716
243726,2025+AC0-03+AC0-25 08:28:02,2025+AC0-03+AC0-25,08:28:02,GPS,12,4184,100,13,0.8,28.396616000000002,30.801559000000001,43,36,34,32,207,190,+AC0-87,87,+AC0-68,937
243726,2025+AC0-03+AC0-25 08:33:08,2025+AC0-03+AC0-25,08:33:08,GPS,11,4181,100,14,0.9,28.411868999999999,30.821356000000002,43,40,56,32,237,321,+AC0-10,49,+AC0-546,1324
243726,2025+AC0-03+AC0-25 08:38:02,2025+AC0-03+AC0-25,08:38:02,GPS,12,4184,100,15,0.7,28.439896000000001,30.841396000000000,27,36,12,33,287,99,+AC0-75,+AC0-57,+AC0-512,822
243726,2025+AC0-03+AC0-25 08:43:02,2025+AC0-03+AC0-25,08:43:02,GPS,13,4184,100,17,0.7,28.459323999999999,30.847487999999998,74,41,3,34,298,18,+AC0-63,143,+AC0-255,655
243726,2025+AC0-03+AC0-25 08:48:08,2025+AC0-03+AC0-25,08:48:08,GPS,9,4181,100,18,0.8,28.483855999999999,30.849861000000001,124,27,12,35,307,+AC0-1,+AC0-58,48,+AC0-233,540
243726,2025+AC0-03+AC0-25 08:53:14,2025+AC0-03+AC0-25,08:53:14,GPS,10,4181,100,19,0.8,28.496281000000000,30.862057000000000,186,42,34,35,353,200,+AC0-4,56,+AC0-346,1219
243726,2025+AC0-03+AC0-25 08:58:11,2025+AC0-03+AC0-25,08:58:11,GPS,13,4184,100,20,0.7,28.516245000000001,30.870255000000000,194,47,6,35,354,51,+AC0-32,64,+AC0-134,1038
243726,2025+AC0-03+AC0-25 09:03:07,2025+AC0-03+AC0-25,09:03:07,GPS,12,4184,100,19,0.7,28.546140999999999,30.877269999999999,170,29,327,35,291,+AC0-164,+AC0-23,189,42,664
243726,2025+AC0-03+AC0-25 09:08:13,2025+AC0-03+AC0-25,09:08:13,GPS,13,4181,100,19,0.7,28.570412000000001,30.873066000000001,156,43,52,36,357,244,24,+AC0-84,129,234
243726,2025+AC0-03+AC0-25 09:13:03,2025+AC0-03+AC0-25,09:13:03,GPS,12,4184,100,19,0.7,28.591581000000001,30.872484000000000,93,19,34,36,368,+AC0-6,+AC0-33,202,+AC0-113,699
243726,2025+AC0-03+AC0-25 09:18:14,2025+AC0-03+AC0-25,09:18:14,GPS,13,4181,100,19,0.6,28.611805000000000,30.880697000000001,112,31,343,36,344,+AC0-34,+AC0-42,104,11,510
243726,2025+AC0-03+AC0-25 09:23:01,2025+AC0-03+AC0-25,09:23:01,GPS,13,4181,100,18,0.6,28.629201999999999,30.878677000000000,75,29,294,36,274,+AC0-126,+AC0-46,+AC0-6,+AC0-516,1267
243726,2025+AC0-03+AC0-25 09:28:03,2025+AC0-03+AC0-25,09:28:03,GPS,12,4181,100,19,0.7,28.647991000000001,30.868572000000000,52,35,344,36,356,+AC0-60,+AC0-43,53,+AC0-464,1376
243726,2025+AC0-03+AC0-25 09:33:02,2025+AC0-03+AC0-25,09:33:02,GPS,14,4181,100,18,0.6,28.672139999999999,30.873605999999999,49,37,13,36,340,93,+AC0-42,7,+AC0-454,1040
243726,2025+AC0-03+AC0-25 09:38:35,2025+AC0-03+AC0-25,09:38:35,GPS,13,4184,100,19,0.7,28.695955000000001,30.887827000000001,78,40,186,36,+AC0-304,302,214,66,+AC0-468,1336
243726,2025+AC0-03+AC0-25 09:43:03,2025+AC0-03+AC0-25,09:43:03,GPS,9,4184,100,5,0.9,28.700403000000001,30.892171999999999,286,10,298,36,+AC0-379,111,217,24,+AC0-280,954
243726,2025+AC0-03+AC0-25 09:48:03,2025+AC0-03+AC0-25,09:48:03,GPS,9,4184,100,19,0.8,28.727447999999999,30.899725000000000,98,38,43,35,379,227,36,27,+AC0-428,1503
243726,2025+AC0-03+AC0-25 09:53:07,2025+AC0-03+AC0-25,09:53:07,GPS,9,4181,100,19,0.8,28.745728000000000,30.907791000000000,449,29,23,36,330,36,+AC0-59,93,+AC0-217,1086
243726,2025+AC0-03+AC0-25 09:58:07,2025+AC0-03+AC0-25,09:58:07,GPS,9,4181,100,19,0.8,28.758270000000000,30.902092000000000,15,43,326,36,358,+AC0-117,+AC0-21,58,+AC0-222,1296
243726,2025+AC0-03+AC0-25 10:03:03,2025+AC0-03+AC0-25,10:03:03,GPS,6,4181,100,19,1.0,28.783175000000000,30.913779999999999,46,43,10,36,314,48,+AC0-57,41,+AC0-380,913
243726,2025+AC0-03+AC0-25 10:08:03,2025+AC0-03+AC0-25,10:08:03,GPS,9,4184,100,18,0.8,28.804597999999999,30.908874999999998,45,34,9,36,289,52,+AC0-74,+AC0-7,+AC0-677,1624
243726,2025+AC0-03+AC0-25 10:13:07,2025+AC0-03+AC0-25,10:13:07,GPS,8,4181,100,18,0.8,28.831347000000001,30.913945999999999,+AC0-116,40,8,36,373,52,+AC0-28,60,+AC0-96,1018
243726,2025+AC0-03+AC0-25 10:18:24,2025+AC0-03+AC0-25,10:18:24,GPS,9,4181,100,19,1.0,28.855464999999999,30.928104000000001,+AC0-92,34,25,37,347,75,+AC0-41,19,+AC0-459,903
243726,2025+AC0-03+AC0-25 10:23:14,2025+AC0-03+AC0-25,10:23:14,GPS,11,4184,100,19,0.8,28.877414999999999,30.941544000000000,45,32,32,37,320,79,+AC0-46,92,+AC0-101,1031
243726,2025+AC0-03+AC0-25 10:28:07,2025+AC0-03+AC0-25,10:28:07,GPS,10,4181,100,17,0.8,28.895818999999999,30.952954999999999,136,38,37,37,346,121,+AC0-29,77,+AC0-176,619
243726,2025+AC0-03+AC0-25 10:33:03,2025+AC0-03+AC0-25,10:33:03,GPS,10,4184,100,18,0.8,28.913347000000002,30.960670000000000,140,34,32,37,382,60,+AC0-15,11,+AC0-137,847
243726,2025+AC0-03+AC0-25 10:38:10,2025+AC0-03+AC0-25,10:38:10,GPS,14,4184,100,18,0.6,28.936615000000000,30.979068999999999,157,21,20,37,259,125,+AC0-65,96,+AC0-380,749
243726,2025+AC0-03+AC0-25 10:43:02,2025+AC0-03+AC0-25,10:43:02,GPS,12,4184,100,18,0.7,28.949627000000000,30.987082999999998,183,40,0,37,350,+AC0-14,+AC0-41,82,+AC0-347,881
243726,2025+AC0-03+AC0-25 10:48:06,2025+AC0-03+AC0-25,10:48:06,GPS,11,4184,100,6,0.7,28.961079000000002,30.998958999999999,212,14,178,38,63,487,205,107,+AC0-375,941
243726,2025+AC0-03+AC0-25 10:53:09,2025+AC0-03+AC0-25,10:53:09,GPS,11,4184,100,18,0.8,28.981961999999999,31.009817000000002,165,39,5,37,384,61,+AC0-15,+AC0-22,154,653
243726,2025+AC0-03+AC0-25 10:58:07,2025+AC0-03+AC0-25,10:58:07,GPS,11,4181,100,19,0.8,29.005742999999999,31.004044000000000,108,25,293,39,441,+AC0-208,115,65,+AC0-472,840
243726,2025+AC0-03+AC0-25 11:03:07,2025+AC0-03+AC0-25,11:03:07,GPS,11,4184,100,18,0.8,29.028649999999999,31.004460999999999,56,26,8,38,278,40,+AC0-75,18,+AC0-314,484
243726,2025+AC0-03+AC0-25 11:08:16,2025+AC0-03+AC0-25,11:08:16,GPS,11,4184,100,15,0.8,29.048279000000001,31.002583000000001,68,35,271,39,+AC0-68,+AC0-39,+AC0-86,278,+AC0-781,1137
243726,2025+AC0-03+AC0-25 11:13:07,2025+AC0-03+AC0-25,11:13:07,GPS,11,4184,100,16,0.8,29.061460000000000,31.016241000000001,137,35,43,38,397,166,26,104,48,719
243726,2025+AC0-03+AC0-25 11:18:07,2025+AC0-03+AC0-25,11:18:07,GPS,10,4184,100,17,0.8,29.081873000000002,31.018871000000001,126,25,183,39,+AC0-306,280,211,+AC0-146,+AC0-567,1162
243726,2025+AC0-03+AC0-25 11:23:13,2025+AC0-03+AC0-25,11:23:13,GPS,14,4184,100,19,0.7,29.108162000000000,31.026423999999999,116,30,347,39,327,+AC0-145,+AC0-29,7,45,615
243726,2025+AC0-03+AC0-25 11:28:01,2025+AC0-03+AC0-25,11:28:01,GPS,9,4184,100,19,1.0,29.136382999999999,31.029897999999999,120,41,14,39,366,+AC0-6,+AC0-33,98,+AC0-38,877
243726,2025+AC0-03+AC0-25 11:33:02,2025+AC0-03+AC0-25,11:33:02,GPS,11,4184,100,18,0.7,29.146287999999998,31.028635000000001,217,42,331,38,309,+AC0-172,+AC0-37,15,+AC0-315,1308
243726,2025+AC0-03+AC0-25 11:38:02,2025+AC0-03+AC0-25,11:38:02,GPS,11,4181,100,19,0.7,29.167176999999999,31.023733000000000,272,37,356,38,326,+AC0-40,+AC0-62,88,+AC0-56,388
243726,2025+AC0-03+AC0-25 11:43:03,2025+AC0-03+AC0-25,11:43:03,GPS,13,4184,100,17,0.6,29.169722000000000,31.018394000000001,757,16,277,37,293,+AC0-24,+AC0-71,24,+AC0-323,847
243726,2025+AC0-03+AC0-25 11:48:35,2025+AC0-03+AC0-25,11:48:35,GPS,14,4184,100,18,0.7,29.187232999999999,31.016936999999999,665,48,347,36,411,+AC0-14,3,87,20,607
243726,2025+AC0-03+AC0-25 11:52:59,2025+AC0-03+AC0-25,11:52:59,GPS,13,4184,100,16,0.7,29.214050000000000,31.018986000000002,278,45,329,37,335,+AC0-100,+AC0-42,+AC0-20,+AC0-271,1182
243726,2025+AC0-03+AC0-25 11:58:01,2025+AC0-03+AC0-25,11:58:01,GPS,9,4184,100,7,1.0,29.209261000000001,31.005244999999999,859,13,304,37,+AC0-22,+AC0-180,+AC0-52,8,+AC0-495,619
243726,2025+AC0-03+AC0-25 12:03:00,2025+AC0-03+AC0-25,12:03:00,GPS,13,4184,100,16,0.7,29.236371999999999,31.009701000000000,696,40,5,35,341,151,+AC0-28,128,89,742
243726,2025+AC0-03+AC0-25 12:08:00,2025+AC0-03+AC0-25,12:08:00,GPS,14,4181,100,16,0.6,29.249687000000002,31.007211999999999,673,38,0,36,385,103,+AC0-4,52,+AC0-330,893
243726,2025+AC0-03+AC0-25 12:13:01,2025+AC0-03+AC0-25,12:13:01,GPS,11,4184,100,15,0.8,29.263504000000001,31.002082999999999,695,30,264,36,290,64,+AC0-76,+AC0-11,+AC0-331,994
243726,2025+AC0-03+AC0-25 12:18:00,2025+AC0-03+AC0-25,12:18:00,GPS,12,4181,100,16,0.7,29.269238000000001,30.997475000000001,736,24,18,35,188,180,+AC0-83,98,+AC0-372,1197
243726,2025+AC0-03+AC0-25 12:23:00,2025+AC0-03+AC0-25,12:23:00,GPS,10,4184,100,15,0.8,29.294668000000001,30.995241000000000,716,40,340,35,367,+AC0-4,+AC0-28,12,27,729
243726,2025+AC0-03+AC0-25 12:28:01,2025+AC0-03+AC0-25,12:28:01,GPS,13,4181,100,16,0.7,29.312124000000001,30.983682999999999,681,31,354,35,416,111,24,105,+AC0-355,1526
243726,2025+AC0-03+AC0-25 12:33:00,2025+AC0-03+AC0-25,12:33:00,GPS,13,4181,100,14,0.6,29.330770000000001,30.985199000000001,371,30,34,36,237,269,+AC0-45,+AC0-63,+AC0-284,830
243726,2025+AC0-03+AC0-25 12:38:00,2025+AC0-03+AC0-25,12:38:00,GPS,14,4184,100,15,0.6,29.349390000000000,30.989557000000001,398,28,0,37,343,121,+AC0-60,93,+AC0-426,1241
243726,2025+AC0-03+AC0-25 12:43:00,2025+AC0-03+AC0-25,12:43:00,GPS,14,4184,100,13,0.6,29.373609999999999,30.982876000000001,376,36,340,37,321,70,+AC0-54,29,+AC0-385,968
243726,2025+AC0-03+AC0-25 12:48:00,2025+AC0-03+AC0-25,12:48:00,GPS,11,4184,100,12,0.7,29.399865999999999,30.979614000000002,338,43,348,38,318,124,+AC0-43,109,+AC0-434,1213
243726,2025+AC0-03+AC0-25 12:53:01,2025+AC0-03+AC0-25,12:53:01,GPS,10,4184,100,15,1.1,29.419319000000002,30.979755000000001,308,16,234,39,267,+AC0-8,+AC0-89,+AC0-39,+AC0-595,761
243726,2025+AC0-03+AC0-25 12:58:01,2025+AC0-03+AC0-25,12:58:01,GPS,11,4184,100,11,0.8,29.424724999999999,30.968691000000000,95,38,351,37,378,142,2,100,+AC0-124,1127
243726,2025+AC0-03+AC0-25 13:03:01,2025+AC0-03+AC0-25,13:03:01,GPS,11,4184,100,11,0.7,29.447849000000001,30.951891000000000,92,35,10,37,261,112,+AC0-78,+AC0-76,32,265
243726,2025+AC0-03+AC0-25 13:08:01,2025+AC0-03+AC0-25,13:08:01,GPS,10,4184,100,16,0.8,29.466159999999999,30.946365000000000,92,29,24,38,296,208,+AC0-28,117,+AC0-575,812
243726,2025+AC0-03+AC0-25 13:13:01,2025+AC0-03+AC0-25,13:13:01,GPS,10,4184,100,12,0.8,29.482759000000001,30.959425000000000,91,26,41,38,301,265,2,229,51,489
243726,2025+AC0-03+AC0-25 13:18:00,2025+AC0-03+AC0-25,13:18:00,GPS,8,4184,100,12,1.1,29.502604999999999,30.963111999999999,76,30,356,38,349,+AC0-167,12,+AC0-64,+AC0-500,1311
243726,2025+AC0-03+AC0-25 13:23:01,2025+AC0-03+AC0-25,13:23:01,GPS,9,4184,100,9,0.9,29.523776999999999,30.953474000000000,79,31,17,38,258,152,+AC0-67,97,+AC0-497,1084
